,date,future,subgroup,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo
3288,2020-01-24,False,Adults,41.824998,45.587167,38.06283,53.240979,57.848707,48.63325
3289,2020-01-24,False,All polls,43.016357,47.569111,38.463603,52.584269,57.312294,47.856245
3290,2020-01-24,False,Voters,44.827291,49.360123,40.294458,51.485976,56.069784,46.902167
3291,2020-01-25,False,Adults,41.824998,45.587168,38.062829,53.240979,57.84869,48.633267
3292,2020-01-25,False,All polls,43.016357,47.569099,38.463615,52.584269,57.312293,47.856246
3293,2020-01-25,False,Voters,44.827291,49.360122,40.294459,51.485976,56.069784,46.902168
3294,2020-01-26,False,Adults,41.860138,45.641806,38.07847,53.263666,57.89512,48.632213
3295,2020-01-26,False,All polls,43.074199,47.555072,38.593326,52.767053,57.3982,48.135905
3296,2020-01-26,False,Voters,44.825867,49.220424,40.431309,51.755869,56.242802,47.268935
3297,2020-01-27,False,Adults,41.599768,45.305349,37.894186,53.470903,58.056539,48.885266
3298,2020-01-27,False,All polls,42.890308,47.422836,38.357779,52.86921,57.484285,48.254136
3299,2020-01-27,False,Voters,44.87548,49.333562,40.417397,51.692546,56.179202,47.20589
3300,2020-01-28,False,Adults,41.620321,45.32887,37.911773,53.447527,58.038488,48.856566
3301,2020-01-28,False,All polls,43.193389,47.512331,38.874447,52.515747,56.937673,48.093821
3302,2020-01-28,False,Voters,44.760909,49.032581,40.489237,51.559897,55.809412,47.310382
3303,2020-01-29,False,Adults,41.365332,45.149495,37.581168,53.442971,58.059177,48.826766
3304,2020-01-29,False,All polls,42.95131,47.416312,38.486308,52.60528,57.042581,48.167979
3305,2020-01-29,False,Voters,44.330772,48.694143,39.9674,51.885109,56.175978,47.594239
3306,2020-01-30,False,Adults,41.221578,44.92154,37.521615,53.762664,58.245309,49.280019
3307,2020-01-30,False,All polls,42.830283,47.339159,38.321408,52.758718,57.20442,48.313016
3308,2020-01-30,False,Voters,44.26148,48.68573,39.837229,51.964505,56.322115,47.606895
3309,2020-01-31,False,Adults,42.378287,45.957935,38.79864,52.30828,56.659948,47.956612
3310,2020-01-31,False,All polls,43.426452,47.805347,39.047557,51.904613,56.212673,47.596553
3311,2020-01-31,False,Voters,44.343219,48.887607,39.798832,51.875146,56.290198,47.460093
3312,2020-02-01,False,Adults,42.378287,45.957929,38.798646,52.30828,56.659947,47.956612
3313,2020-02-01,False,All polls,43.406713,47.790994,39.022432,51.959784,56.263716,47.655851
3314,2020-02-01,False,Voters,44.233143,48.752544,39.713742,52.02111,56.414739,47.627481
3315,2020-02-02,False,Adults,42.378287,45.957924,38.79865,52.30828,56.659927,47.956633
3316,2020-02-02,False,All polls,43.636141,47.989298,39.282984,51.889993,56.11656,47.663426
3317,2020-02-02,False,Voters,44.322535,48.716976,39.928095,51.896759,56.167627,47.625891
3318,2020-02-03,False,Adults,42.180371,45.83023,38.530512,52.525175,56.910857,48.139493
3319,2020-02-03,False,All polls,43.376899,47.653,39.100798,52.214689,56.352015,48.077363
3320,2020-02-03,False,Voters,44.076662,48.29897,39.854354,52.194396,56.350133,48.038659
3321,2020-02-04,False,Adults,42.562989,46.550935,38.575043,52.257319,56.608886,47.905751
3322,2020-02-04,False,All polls,43.513849,47.85891,39.168787,52.13905,56.231968,48.046131
3323,2020-02-04,False,Voters,44.067537,48.290495,39.84458,52.228955,56.358126,48.099783
3324,2020-02-05,False,Adults,42.521909,46.422501,38.621316,52.336885,56.667561,48.006209
3325,2020-02-05,False,All polls,43.400478,47.732434,39.068522,52.142364,56.235201,48.049528
3326,2020-02-05,False,Voters,43.785319,48.013639,39.556999,52.297462,56.441554,48.15337
3327,2020-02-06,False,Adults,42.999762,46.931169,39.068356,51.983416,56.228826,47.738007
3328,2020-02-06,False,All polls,43.874323,48.329297,39.419349,51.807388,55.90759,47.707185
3329,2020-02-06,False,Voters,44.143581,48.562612,39.72455,52.065025,56.301704,47.828346
3330,2020-02-07,False,Adults,42.908619,46.807619,39.00962,52.06628,56.27721,47.855349
3331,2020-02-07,False,All polls,43.835004,48.394932,39.275076,51.733498,55.820694,47.646301
3332,2020-02-07,False,Voters,44.315394,48.817107,39.813681,51.772042,56.00874,47.535345
3333,2020-02-08,False,Adults,42.908631,46.807667,39.009594,52.066139,56.277043,47.855235
3334,2020-02-08,False,All polls,43.835029,48.39499,39.275068,51.733375,55.820559,47.646191
3335,2020-02-08,False,Voters,44.315428,48.817176,39.81368,51.771871,56.008597,47.535146
3336,2020-02-09,False,Adults,42.908631,46.807686,39.009576,52.066139,56.27705,47.855228
3337,2020-02-09,False,All polls,43.835029,48.394993,39.275065,51.733375,55.820556,47.646195
3338,2020-02-09,False,Voters,44.315428,48.817175,39.81368,51.771871,56.008597,47.535146
3339,2020-02-10,False,Adults,42.738857,46.485378,38.992335,52.258416,56.346694,48.170138
3340,2020-02-10,False,All polls,43.799778,48.163578,39.435978,51.836955,55.741983,47.931927
3341,2020-02-10,False,Voters,44.475435,48.707612,40.243258,51.739699,55.688429,47.79097
3342,2020-02-11,False,Adults,42.569932,46.334077,38.805788,52.389968,56.46144,48.318496
3343,2020-02-11,False,All polls,43.624559,47.988089,39.261029,51.97237,55.848387,48.096353
3344,2020-02-11,False,Voters,44.241162,48.456321,40.026003,51.938022,55.868914,48.00713
3345,2020-02-12,False,Adults,42.316982,46.064145,38.56982,52.473988,56.479772,48.468204
3346,2020-02-12,False,All polls,43.462463,47.9456,38.979327,51.971277,55.85967,48.082885
3347,2020-02-12,False,Voters,44.320303,48.523246,40.117359,51.789249,55.723782,47.854715
3348,2020-02-13,False,Adults,42.316982,46.064136,38.569829,52.473988,56.479769,48.468207
3349,2020-02-13,False,All polls,43.341663,47.860409,38.822916,52.215621,56.07534,48.355903
3350,2020-02-13,False,Voters,44.016157,48.288334,39.74398,52.204223,56.117718,48.290728
3351,2020-02-14,False,Adults,42.316982,46.064123,38.569842,52.473988,56.479763,48.468213
3352,2020-02-14,False,All polls,43.314642,47.816153,38.813131,52.1884,56.049769,48.327031
3353,2020-02-14,False,Voters,43.980874,48.227616,39.734132,52.153646,56.074479,48.232814
3354,2020-02-15,False,Adults,42.316982,46.064141,38.569824,52.473988,56.479786,48.46819
3355,2020-02-15,False,All polls,43.314642,47.816147,38.813138,52.1884,56.049766,48.327035
3356,2020-02-15,False,Voters,43.980874,48.227616,39.734132,52.153646,56.074478,48.232815
3357,2020-02-16,False,Adults,42.316982,46.064133,38.569832,52.473988,56.479756,48.468219
3358,2020-02-16,False,All polls,43.441661,47.940296,38.943027,52.239039,56.087923,48.390155
3359,2020-02-16,False,Voters,44.050822,48.290183,39.81146,52.114048,56.023859,48.204236
3360,2020-02-17,False,Adults,42.353427,46.12021,38.586645,52.498854,56.558202,48.439506
3361,2020-02-17,False,All polls,43.856667,48.611809,39.101525,51.93552,55.910576,47.960465
3362,2020-02-17,False,Voters,44.682075,49.12677,40.237379,51.658793,55.752224,47.565362
3363,2020-02-18,False,Adults,42.353427,46.120215,38.58664,52.498854,56.5582,48.439508
3364,2020-02-18,False,All polls,44.570087,49.176058,39.964116,50.954282,55.515496,46.393068
3365,2020-02-18,False,Voters,45.648356,49.903004,41.393709,50.012939,54.75014,45.275738
3366,2020-02-19,False,Adults,42.397958,45.584779,39.211136,52.329106,55.86276,48.795451
3367,2020-02-19,False,All polls,44.337416,48.865437,39.809394,50.975117,55.256465,46.693769
3368,2020-02-19,False,Voters,45.79354,49.831526,41.755554,50.131318,54.510723,45.751913
3369,2020-02-20,False,Adults,42.453035,46.121637,38.784433,52.483543,56.36999,48.597096
3370,2020-02-20,False,All polls,43.98954,48.354699,39.624381,51.463092,55.669786,47.256398
3371,2020-02-20,False,Voters,45.210504,49.124259,41.29675,50.713952,54.926508,46.501396
3372,2020-02-21,False,Adults,41.621266,45.515693,37.726839,53.405936,57.866675,48.945198
3373,2020-02-21,False,All polls,43.309826,47.930468,38.689185,52.185511,56.815143,47.55588
3374,2020-02-21,False,Voters,44.09074,48.689221,39.492259,51.927147,56.705214,47.149079
3375,2020-02-22,False,Adults,41.621266,45.515687,37.726845,53.405936,57.866668,48.945204
3376,2020-02-22,False,All polls,43.309826,47.930467,38.689186,52.185511,56.815144,47.555879
3377,2020-02-22,False,Voters,44.09074,48.689218,39.492262,51.927147,56.705214,47.14908
3378,2020-02-23,False,Adults,41.621266,45.51568,37.726852,53.405936,57.866666,48.945206
3379,2020-02-23,False,All polls,43.309826,47.930462,38.689191,52.185511,56.815145,47.555878
3380,2020-02-23,False,Voters,44.09074,48.68922,39.49226,51.927147,56.705214,47.14908
3381,2020-02-24,False,Adults,41.621152,45.515787,37.726516,53.405953,57.867042,48.944863
3382,2020-02-24,False,All polls,43.296293,47.980601,38.611984,52.245174,56.963821,47.526526
3383,2020-02-24,False,Voters,44.033721,48.69588,39.371561,52.019836,56.8605,47.179171
3384,2020-02-25,False,Adults,41.436174,45.300283,37.572065,53.655948,58.133577,49.178318
3385,2020-02-25,False,All polls,43.27698,48.091026,38.462934,52.2268,56.994771,47.45883
3386,2020-02-25,False,Voters,44.219495,49.001005,39.437985,51.813526,56.704733,46.922319
3387,2020-02-26,False,Adults,41.526025,45.336363,37.715688,53.488407,57.913017,49.063798
3388,2020-02-26,False,All polls,43.242829,48.079469,38.406189,52.191632,56.931948,47.451317
3389,2020-02-26,False,Voters,44.015076,48.790769,39.239383,52.071253,56.970195,47.172311
3390,2020-02-27,False,Adults,41.526025,45.336395,37.715656,53.488407,57.913033,49.063782
3391,2020-02-27,False,All polls,43.39028,48.271116,38.509444,52.068106,56.804065,47.332148
3392,2020-02-27,False,Voters,44.094298,48.913509,39.275088,51.985257,56.877478,47.093037
3393,2020-02-28,False,Adults,41.526025,45.336391,37.71566,53.488407,57.913021,49.063794
3394,2020-02-28,False,All polls,43.452523,48.17846,38.726587,52.330694,56.886493,47.774895
3395,2020-02-28,False,Voters,44.17519,48.787708,39.562673,52.292412,56.96039,47.624434
3396,2020-02-29,False,Adults,41.424187,45.242707,37.605668,53.557556,58.005184,49.109929
3397,2020-02-29,False,All polls,43.324429,48.082606,38.566251,52.427441,56.952727,47.902156
3398,2020-02-29,False,Voters,44.032557,48.636479,39.428635,52.464612,57.121458,47.807765
3399,2020-03-01,False,Adults,41.424187,45.242707,37.605668,53.557556,58.005168,49.109945
3400,2020-03-01,False,All polls,43.324429,48.082603,38.566254,52.427441,56.952725,47.902157
3401,2020-03-01,False,Voters,44.032557,48.636477,39.428638,52.464612,57.121457,47.807766
3402,2020-03-02,False,Adults,41.470269,45.285696,37.654842,53.507357,57.950925,49.06379
3403,2020-03-02,False,All polls,43.17839,47.885063,38.471717,52.679613,57.226228,48.132998
3404,2020-03-02,False,Voters,43.730251,48.279658,39.180844,52.792261,57.449538,48.134984
3405,2020-03-03,False,Adults,41.90245,45.823389,37.981512,53.296993,57.460436,49.13355
3406,2020-03-03,False,All polls,43.256935,47.909427,38.604443,52.673889,57.051574,48.296204
3407,2020-03-03,False,Voters,43.757786,48.307913,39.207659,52.716857,57.365824,48.067889
3408,2020-03-04,False,Adults,41.869315,45.711976,38.026655,53.042271,57.324208,48.760334
3409,2020-03-04,False,All polls,43.198134,47.85728,38.538987,52.419232,56.833472,48.004993
3410,2020-03-04,False,Voters,43.830943,48.344926,39.31696,52.462662,57.102826,47.822498
3411,2020-03-05,False,Adults,41.950918,45.789781,38.112055,53.138018,57.339622,48.936413
3412,2020-03-05,False,All polls,42.85326,47.443586,38.262935,52.868294,57.188355,48.548233
3413,2020-03-05,False,Voters,43.439084,47.95336,38.924808,52.878107,57.361916,48.394299
3414,2020-03-06,False,Adults,41.915659,45.766576,38.064743,53.164789,57.392782,48.936796
3415,2020-03-06,False,All polls,42.759827,47.329707,38.189946,52.995391,57.322784,48.667999
3416,2020-03-06,False,Voters,43.325293,47.809236,38.84135,53.030179,57.504086,48.556272
3417,2020-03-07,False,Adults,41.915659,45.76658,38.064738,53.164789,57.392777,48.936802
3418,2020-03-07,False,All polls,42.759827,47.329722,38.189931,52.995391,57.32278,48.668002
3419,2020-03-07,False,Voters,43.325293,47.809236,38.84135,53.030179,57.504086,48.556272
3420,2020-03-08,False,Adults,41.915659,45.766555,38.064763,53.164789,57.392771,48.936808
3421,2020-03-08,False,All polls,42.759827,47.329717,38.189937,52.995391,57.32278,48.668002
3422,2020-03-08,False,Voters,43.325293,47.809233,38.841352,53.030179,57.504086,48.556272
3423,2020-03-09,False,Adults,42.164667,45.856583,38.472752,53.136179,57.129814,49.142544
3424,2020-03-09,False,All polls,42.79497,47.155744,38.434195,53.033232,57.042742,49.023723
3425,2020-03-09,False,Voters,43.648825,47.998649,39.299001,52.740924,56.793635,48.688212
3426,2020-03-10,False,Adults,42.103436,45.740905,38.465967,53.180746,57.116253,49.245239
3427,2020-03-10,False,All polls,42.696669,47.07567,38.317668,53.069916,57.027155,49.112677
3428,2020-03-10,False,Voters,43.615096,47.957914,39.272278,52.728709,56.729668,48.72775
3429,2020-03-11,False,Adults,41.873565,45.458808,38.288322,53.246121,57.248596,49.243646
3430,2020-03-11,False,All polls,42.327323,46.633631,38.021014,53.248387,57.176321,49.320452
3431,2020-03-11,False,Voters,43.243008,47.454412,39.031604,52.786369,56.583863,48.988874
3432,2020-03-12,False,Adults,41.851013,45.435107,38.266919,53.233543,57.289662,49.177423
3433,2020-03-12,False,All polls,42.337865,46.690645,37.985084,53.156131,57.114247,49.198014
3434,2020-03-12,False,Voters,43.264426,47.517777,39.011074,52.706389,56.557767,48.855011
3435,2020-03-13,False,Adults,41.706265,45.338979,38.073552,53.407293,57.514376,49.30021
3436,2020-03-13,False,All polls,42.287014,46.77033,37.803697,53.232598,57.219694,49.245502
3437,2020-03-13,False,Voters,43.348265,47.682492,39.014038,52.652942,56.514916,48.790968
3438,2020-03-14,False,Adults,41.706265,45.33899,38.07354,53.407293,57.514377,49.300209
3439,2020-03-14,False,All polls,42.287014,46.770327,37.8037,53.232598,57.219691,49.245505
3440,2020-03-14,False,Voters,43.348265,47.682491,39.014038,52.652942,56.514916,48.790968
3441,2020-03-15,False,Adults,41.706265,45.338979,38.073552,53.407293,57.514387,49.300199
3442,2020-03-15,False,All polls,42.613403,47.043484,38.183322,53.090293,56.999509,49.181076
3443,2020-03-15,False,Voters,43.699202,47.915298,39.483106,52.350399,56.159362,48.541436
3444,2020-03-16,False,Adults,41.669307,45.25721,38.081404,53.476684,57.531028,49.422339
3445,2020-03-16,False,All polls,42.720596,47.114091,38.327102,53.138875,56.918003,49.359748
3446,2020-03-16,False,Voters,43.855668,47.988492,39.722844,52.44601,56.127214,48.764806
3447,2020-03-17,False,Adults,42.197986,45.523134,38.872837,52.755507,56.579445,48.93157
3448,2020-03-17,False,All polls,43.001512,47.097368,38.905655,52.657861,56.325724,48.989998
3449,2020-03-17,False,Voters,43.849942,47.84985,39.850034,52.093898,55.803046,48.38475
3450,2020-03-18,False,Adults,42.283724,45.597849,38.969599,52.827204,56.603247,49.051161
3451,2020-03-18,False,All polls,42.996952,47.04696,38.946944,52.753665,56.375094,49.132237
3452,2020-03-18,False,Voters,43.723324,47.647051,39.799598,52.180998,55.808863,48.553133
3453,2020-03-19,False,Adults,43.707569,48.811862,38.603275,52.129788,56.243488,48.016087
3454,2020-03-19,False,All polls,43.714653,48.521605,38.9077,52.110091,55.920931,48.299251
3455,2020-03-19,False,Voters,43.942604,47.991913,39.893295,52.093956,55.668275,48.519638
3456,2020-03-20,False,Adults,42.521573,48.359319,36.683827,53.357601,59.044722,47.670479
3457,2020-03-20,False,All polls,43.182827,48.450994,37.91466,52.073332,57.506499,46.640166
3458,2020-03-20,False,Voters,43.338067,48.189095,38.48704,52.074268,57.671134,46.477402
3459,2020-03-21,False,Adults,42.521573,48.359322,36.683824,53.357601,59.044703,47.670499
3460,2020-03-21,False,All polls,43.182827,48.450999,37.914656,52.073332,57.506499,46.640166
3461,2020-03-21,False,Voters,43.338067,48.189095,38.48704,52.074268,57.671134,46.477402
3462,2020-03-22,False,Adults,42.521573,48.359328,36.683819,53.357601,59.04471,47.670492
3463,2020-03-22,False,All polls,43.182827,48.450997,37.914658,52.073332,57.506501,46.640164
3464,2020-03-22,False,Voters,43.338067,48.189093,38.487041,52.074268,57.671134,46.477402
3465,2020-03-23,False,Adults,43.500766,49.059832,37.9417,52.271777,57.972093,46.571462
3466,2020-03-23,False,All polls,43.685175,48.777431,38.592919,51.563184,56.96874,46.157628
3467,2020-03-23,False,Voters,44.286483,49.178508,39.394458,51.395058,57.006607,45.78351
3468,2020-03-24,False,Adults,44.613072,50.303993,38.92215,51.045832,56.738695,45.352968
3469,2020-03-24,False,All polls,44.68436,49.824436,39.544283,50.480143,55.763482,45.196804
3470,2020-03-24,False,Voters,44.969927,49.873486,40.066369,50.739752,56.131087,45.348417
3471,2020-03-25,False,Adults,44.688531,50.363092,39.013969,51.064189,56.746184,45.382194
3472,2020-03-25,False,All polls,44.629069,49.712472,39.545667,50.671925,55.91945,45.4244
3473,2020-03-25,False,Voters,45.042247,49.768343,40.31615,50.735027,55.910344,45.559709
3474,2020-03-26,False,Adults,45.272299,50.481697,40.062901,50.288112,55.570929,45.005295
3475,2020-03-26,False,All polls,45.290092,49.975473,40.60471,50.47277,55.299593,45.645947
3476,2020-03-26,False,Voters,45.500942,50.035568,40.966317,50.890813,55.758214,46.023412
3477,2020-03-27,False,Adults,46.098665,51.153811,41.043518,48.888298,54.210868,43.565729
3478,2020-03-27,False,All polls,45.806991,50.397678,41.216304,49.727159,54.555748,44.89857
3479,2020-03-27,False,Voters,46.242087,50.738376,41.745798,50.181704,55.018649,45.344759
3480,2020-03-28,False,Adults,46.098665,51.153818,41.043511,48.888298,54.21087,43.565726
3481,2020-03-28,False,All polls,45.815577,50.398795,41.232359,49.734405,54.556348,44.912462
3482,2020-03-28,False,Voters,46.260866,50.748122,41.773611,50.176574,55.00385,45.349297
3483,2020-03-29,False,Adults,46.006565,51.060351,40.952779,49.016739,54.330473,43.703004
3484,2020-03-29,False,All polls,45.783189,50.366222,41.200156,49.789608,54.606152,44.973065
3485,2020-03-29,False,Voters,46.196054,50.684516,41.707591,50.245697,55.077408,45.413986
3486,2020-03-30,False,Adults,45.668993,50.721005,40.616981,49.322072,54.576818,44.067325
3487,2020-03-30,False,All polls,45.338869,49.864528,40.813209,50.191026,54.960754,45.421299
3488,2020-03-30,False,Voters,45.855167,50.266664,41.443671,50.533752,55.315992,45.751513
3489,2020-03-31,False,Adults,45.555048,50.577564,40.532531,49.565887,54.798727,44.333047
3490,2020-03-31,False,All polls,45.418363,49.933592,40.903135,50.204039,54.912943,45.495135
3491,2020-03-31,False,Voters,45.908538,50.275716,41.54136,50.54636,55.23814,45.85458
3492,2020-04-01,False,Adults,45.816386,50.4783,41.154472,49.103169,54.571473,43.634865
3493,2020-04-01,False,All polls,45.816466,50.180651,41.45228,49.707552,54.691272,44.723832
3494,2020-04-01,False,Voters,46.334424,50.522687,42.14616,50.251812,54.789592,45.714032
3495,2020-04-02,False,Adults,45.585115,50.252563,40.917667,49.406728,54.871089,43.942367
3496,2020-04-02,False,All polls,45.673972,49.990927,41.357017,50.038567,54.969087,45.108047
3497,2020-04-02,False,Voters,46.014258,50.156179,41.872337,50.636093,55.112029,46.160158
3498,2020-04-03,False,Adults,46.012938,50.58268,41.443196,49.088854,54.335937,43.84177
3499,2020-04-03,False,All polls,45.845898,50.087236,41.60456,49.882515,54.689812,45.075217
3500,2020-04-03,False,Voters,45.777346,49.910392,41.644299,50.77266,55.230042,46.315279
3501,2020-04-04,False,Adults,46.012938,50.582702,41.443175,49.088854,54.335945,43.841762
3502,2020-04-04,False,All polls,45.784796,50.034617,41.534976,49.910053,54.749417,45.070689
3503,2020-04-04,False,Voters,45.701958,49.852912,41.551003,50.797167,55.278331,46.316003
3504,2020-04-05,False,Adults,45.945921,50.549317,41.342524,49.325406,54.602875,44.047937
3505,2020-04-05,False,All polls,45.788477,50.059312,41.517642,50.027034,54.878032,45.176036
3506,2020-04-05,False,Voters,45.621096,49.775832,41.466361,50.911909,55.412681,46.411136
3507,2020-04-06,False,Adults,45.098854,49.38931,40.808397,49.136128,54.307914,43.964342
3508,2020-04-06,False,All polls,45.292246,49.480579,41.103914,49.643333,54.501772,44.784894
3509,2020-04-06,False,Voters,45.482457,49.711115,41.253799,51.026615,55.568876,46.484354
3510,2020-04-07,False,Adults,45.098854,49.389288,40.808419,49.136128,54.307894,43.964362
3511,2020-04-07,False,All polls,45.350914,49.509266,41.192563,49.685118,54.515318,44.854919
3512,2020-04-07,False,Voters,45.51366,49.673894,41.353425,51.073382,55.562241,46.584523
3513,2020-04-08,False,Adults,43.928068,47.948136,39.908,49.688209,54.824344,44.552073
3514,2020-04-08,False,All polls,44.631565,48.566108,40.697021,49.986358,54.752033,45.220683
3515,2020-04-08,False,Voters,45.186756,49.049315,41.324197,51.312115,55.436926,47.187303
3516,2020-04-09,False,Adults,43.731399,47.766602,39.696197,49.90412,55.002512,44.805728
3517,2020-04-09,False,All polls,44.605735,48.59662,40.614849,50.284832,54.933405,45.636259
3518,2020-04-09,False,Voters,45.358204,49.238426,41.477982,51.098136,55.167251,47.02902
3519,2020-04-10,False,Adults,43.746099,47.756709,39.735489,50.114895,55.206911,45.022879
3520,2020-04-10,False,All polls,44.367344,48.35694,40.377749,50.764068,55.468794,46.059343
3521,2020-04-10,False,Voters,44.938443,48.852511,41.024376,51.52164,55.60789,47.435391
3522,2020-04-11,False,Adults,43.753236,47.756355,39.750117,50.112176,55.208027,45.016326
3523,2020-04-11,False,All polls,44.417322,48.395946,40.438698,50.706717,55.396928,46.016506
3524,2020-04-11,False,Voters,45.002785,48.904752,41.100818,51.426613,55.499579,47.353647
3525,2020-04-12,False,Adults,43.737121,47.754248,39.719995,50.141861,55.254046,45.029675
3526,2020-04-12,False,All polls,44.412358,48.387992,40.436724,50.719189,55.399216,46.039162
3527,2020-04-12,False,Voters,44.941647,48.847444,41.035849,51.472969,55.545107,47.400831
3528,2020-04-13,False,Adults,43.65151,47.58887,39.71415,50.741525,56.043112,45.439937
3529,2020-04-13,False,All polls,44.233124,48.166056,40.300193,51.233075,55.968435,46.497715
3530,2020-04-13,False,Voters,44.732763,48.588029,40.877497,51.747912,55.712577,47.783247
3531,2020-04-14,False,Adults,43.764737,47.704991,39.824482,50.748517,56.060162,45.436873
3532,2020-04-14,False,All polls,44.277388,48.110976,40.443799,51.380899,56.00538,46.756417
3533,2020-04-14,False,Voters,44.645348,48.374384,40.916311,51.774275,55.606283,47.942267
3534,2020-04-15,False,Adults,43.994962,47.722998,40.266926,50.842083,55.956679,45.727487
3535,2020-04-15,False,All polls,44.35656,48.075278,40.637841,51.377554,55.887691,46.867418
3536,2020-04-15,False,Voters,44.7615,48.405868,41.117133,51.533103,55.28009,47.786116
3537,2020-04-16,False,Adults,43.729986,47.310408,40.149564,51.718706,56.780011,46.657402
3538,2020-04-16,False,All polls,44.108898,47.76939,40.448406,52.013569,56.553089,47.474048
3539,2020-04-16,False,Voters,44.477315,48.058571,40.896058,52.129322,55.93952,48.319124
3540,2020-04-17,False,Adults,43.729986,47.310406,40.149566,51.718706,56.780008,46.657405
3541,2020-04-17,False,All polls,44.032825,47.680162,40.385489,52.060355,56.591559,47.52915
3542,2020-04-17,False,Voters,44.390624,47.965098,40.816149,52.183793,55.984151,48.383434
3543,2020-04-18,False,Adults,43.729986,47.310415,40.149557,51.718706,56.780024,46.657388
3544,2020-04-18,False,All polls,44.039269,47.755414,40.323124,52.015726,56.527064,47.504388
3545,2020-04-18,False,Voters,44.452591,48.110562,40.794619,52.070581,55.86798,48.273182
3546,2020-04-19,False,Adults,43.729986,47.310406,40.149566,51.718706,56.78001,46.657402
3547,2020-04-19,False,All polls,44.105206,47.771068,40.439345,52.116035,56.512573,47.719496
3548,2020-04-19,False,Voters,44.455582,48.0222,40.888963,52.019311,55.736037,48.302585
3549,2020-04-20,False,Adults,43.788779,47.19325,40.384309,51.854119,56.799627,46.908611
3550,2020-04-20,False,All polls,44.06257,47.665407,40.459734,52.265749,56.570746,47.960753
3551,2020-04-20,False,Voters,44.318684,47.834883,40.802484,52.271036,55.920495,48.621578
3552,2020-04-21,False,Adults,43.219237,46.702266,39.736209,51.955577,56.70739,47.203764
3553,2020-04-21,False,All polls,43.721279,47.577932,39.864627,52.146827,56.392031,47.901623
3554,2020-04-21,False,Voters,44.238495,48.122167,40.354823,52.15145,55.868961,48.433938
3555,2020-04-22,False,Adults,43.21908,46.681826,39.756335,52.138887,57.077773,47.200001
3556,2020-04-22,False,All polls,43.583277,47.448739,39.717816,52.40858,56.738731,48.078428
3557,2020-04-22,False,Voters,43.933659,47.771671,40.095647,52.284721,55.90573,48.663711
3558,2020-04-23,False,Adults,43.278319,46.723681,39.832956,52.127499,57.010856,47.244142
3559,2020-04-23,False,All polls,43.449942,47.26871,39.631175,52.553868,56.827174,48.280562
3560,2020-04-23,False,Voters,43.776987,47.611282,39.942692,52.476629,56.055171,48.898088
3561,2020-04-24,False,Adults,43.256444,46.691692,39.821196,51.904479,56.912669,46.896288
3562,2020-04-24,False,All polls,43.431835,47.254847,39.608822,52.405247,56.800253,48.010241
3563,2020-04-24,False,Voters,43.816765,47.684594,39.948937,52.398494,55.981985,48.815003
3564,2020-04-25,False,Adults,43.256444,46.691684,39.821205,51.904479,56.912676,46.896281
3565,2020-04-25,False,All polls,43.428729,47.251183,39.606276,52.447502,56.861901,48.033102
3566,2020-04-25,False,Voters,43.815235,47.686445,39.944024,52.459453,56.07591,48.842996
3567,2020-04-26,False,Adults,43.256444,46.691692,39.821197,51.904479,56.912679,46.896278
3568,2020-04-26,False,All polls,43.428729,47.251167,39.606291,52.447502,56.861902,48.033102
3569,2020-04-26,False,Voters,43.815235,47.686447,39.944022,52.459453,56.07591,48.842996
3570,2020-04-27,False,Adults,43.134294,46.621165,39.647423,52.092446,57.102981,47.08191
3571,2020-04-27,False,All polls,43.258787,47.066718,39.450856,52.579022,56.931583,48.226462
3572,2020-04-27,False,Voters,43.652574,47.545359,39.759789,52.622846,56.206408,49.039283
3573,2020-04-28,False,Adults,43.156577,46.587085,39.726069,51.925153,56.804669,47.045637
3574,2020-04-28,False,All polls,42.599133,46.328493,38.869772,52.571193,56.717958,48.424429
3575,2020-04-28,False,Voters,42.691683,46.569246,38.81412,52.710678,56.350641,49.070715
3576,2020-04-29,False,Adults,43.021307,46.379862,39.662752,52.159112,56.863868,47.454356
3577,2020-04-29,False,All polls,42.563159,46.281516,38.844803,52.668005,56.718638,48.617373
3578,2020-04-29,False,Voters,42.723025,46.545017,38.901033,52.614647,56.202069,49.027226
3579,2020-04-30,False,Adults,43.659526,47.533365,39.785686,51.651923,56.485343,46.818504
3580,2020-04-30,False,All polls,42.921096,46.798932,39.043261,52.389264,56.547651,48.230876
3581,2020-04-30,False,Voters,42.842148,46.742158,38.942138,52.644868,56.277127,49.012608
3582,2020-05-01,False,Adults,43.984782,47.537423,40.432141,49.336269,54.962495,43.710043
3583,2020-05-01,False,All polls,43.301039,46.997783,39.604295,50.683923,55.594673,45.773173
3584,2020-05-01,False,Voters,43.035872,46.907808,39.163937,52.504502,56.09987,48.909133
3585,2020-05-02,False,Adults,43.984782,47.537422,40.432142,49.336269,54.962492,43.710046
3586,2020-05-02,False,All polls,43.361511,47.068312,39.654709,50.656975,55.551163,45.762787
3587,2020-05-02,False,Voters,43.145933,47.024364,39.267503,52.42157,56.008553,48.834588
3588,2020-05-03,False,Adults,43.984782,47.537411,40.432153,49.336269,54.962458,43.71008
3589,2020-05-03,False,All polls,43.361511,47.068312,39.654709,50.656975,55.55116,45.76279
3590,2020-05-03,False,Voters,43.145933,47.024363,39.267504,52.42157,56.008548,48.834592
